caldt,totval,spindx,sprtrn
19980911,7949711520.00,1009.06,0.029453
19980914,8117173560.00,1029.72,0.020475
19980915,8182261960.00,1037.68,0.007730
19980916,8244239170.00,1045.48,0.007517
19980917,8034058590.00,1018.87,-0.025452
19980918,8045554960.00,1020.09,0.001197
19980921,8074847830.00,1023.89,0.003725
19980922,8124112360.00,1029.63,0.005606
19980923,8404918080.00,1066.09,0.035411
19980924,8224442010.00,1042.72,-0.021921
19980925,8237444870.00,1044.75,0.001947
19980928,8270096010.00,1048.69,0.003771
19980929,8271495210.00,1049.02,0.000315
19980930,8041223980.00,1017.01,-0.030514
19981001,7770174420.00,986.39,-0.030108
19981002,7890223850.00,1002.60,0.016434
19981005,7775932470.00,988.56,-0.014004
19981006,7743167940.00,984.59,-0.004016
19981007,7637760230.00,970.68,-0.014128
19981008,7528798840.00,959.44,-0.011580
19981009,7719138430.00,984.39,0.026005
19981012,7827843920.00,997.71,0.013531
19981013,7795191980.00,994.80,-0.002917
19981014,7890496180.00,1005.53,0.010786
19981015,8221810960.00,1047.50,0.041739
19981016,8291552630.00,1056.42,0.008516
19981019,8333271720.00,1062.39,0.005651
19981020,8338775610.00,1063.93,0.001450
19981021,8393363210.00,1069.92,0.005630
19981022,8457117080.00,1078.48,0.008001
19981023,8395298940.00,1070.67,-0.007242
19981026,8411494080.00,1072.32,0.001541
19981027,8360067150.00,1065.34,-0.006509
19981028,8381106110.00,1068.09,0.002581
19981029,8521894630.00,1085.93,0.016703
19981030,8749887020.00,1098.67,0.011732
19981102,8852512340.00,1111.60,0.011769
19981103,8817084890.00,1110.84,-0.000684
19981104,8878624910.00,1118.67,0.007049
19981105,9002670970.00,1133.85,0.013570
19981106,9059759040.00,1141.01,0.006315
19981109,8971551860.00,1130.20,-0.009474
19981110,8960271830.00,1128.26,-0.001717
19981111,8901613750.00,1120.97,-0.006461
19981112,8872597540.00,1117.69,-0.002926
19981113,8932361230.00,1125.72,0.007184
19981116,9012536340.00,1135.86,0.009008
19981117,9042148140.00,1139.32,0.003046
19981118,9087652950.00,1144.48,0.004529
19981119,9153847140.00,1152.61,0.007104
19981120,9240607190.00,1163.55,0.009492
19981123,9440255810.00,1188.21,0.021194
19981124,9398001630.00,1182.99,-0.004393
19981125,9430759250.00,1186.87,0.003280
19981127,9473048930.00,1192.29,0.004567
19981130,9258095600.00,1163.63,-0.024038
19981201,9348405820.00,1175.28,0.010012
19981202,9323483560.00,1171.25,-0.003429
19981203,9154913660.00,1150.14,-0.018023
19981204,9366915350.00,1176.74,0.023128
19981207,9454535590.00,1187.70,0.009314
19981208,9404232500.00,1181.38,-0.005321
19981209,9417403710.00,1183.49,0.001786
19981210,9272492060.00,1165.02,-0.015606
19981211,9278663920.00,1166.46,0.001236
19981214,9080052430.00,1141.20,-0.021655
19981215,9251141770.00,1162.83,0.018954
19981216,9238592640.00,1161.94,-0.000765
19981217,9389289300.00,1179.98,0.015526
19981218,9453130860.00,1188.03,0.006822
19981221,9574636870.00,1202.84,0.012466
19981222,9588623880.00,1203.57,0.000607
19981223,9787333610.00,1228.54,0.020747
19981224,9770001370.00,1226.27,-0.001848
19981228,9762298580.00,1225.49,-0.000636
19981229,9892952110.00,1241.81,0.013317
19981230,9816396090.00,1231.93,-0.007956
19981231,9806834360.00,1229.23,-0.002192
19990104,9821951410.00,1228.10,-0.000919
19990105,9954242010.00,1244.78,0.013582
19990106,10174980100.00,1272.34,0.022140
19990107,10160856700.00,1269.73,-0.002051
19990108,10203107100.00,1275.09,0.004221
19990111,10115770100.00,1263.88,-0.008792
19990112,9918834360.00,1239.51,-0.019282
19990113,9872373980.00,1234.40,-0.004123
19990114,9697208980.00,1212.19,-0.017993
19990115,9941054840.00,1243.26,0.025631
19990119,10013090400.00,1252.00,0.007030
19990120,10052040300.00,1256.62,0.003690
19990121,9873997050.00,1235.16,-0.017078
19990122,9797435380.00,1225.19,-0.008072
19990125,9875676540.00,1233.98,0.007174
19990126,10029409300.00,1252.31,0.014854
19990127,9954144990.00,1243.17,-0.007299
19990128,10129933100.00,1265.37,0.017858
19990129,10304050000.00,1279.64,0.011277
19990201,10249444500.00,1273.00,-0.005189
19990202,10160003300.00,1261.99,-0.008649
19990203,10242684400.00,1272.07,0.007987
19990204,10050284400.00,1248.49,-0.018537
19990205,9972827100.00,1239.40,-0.007281
19990208,10005857300.00,1243.77,0.003526
19990209,9782606460.00,1216.14,-0.022215
19990210,9843845480.00,1223.55,0.006093
19990211,10088816000.00,1254.04,0.024919
19990212,9899785110.00,1230.13,-0.019066
19990216,9989391310.00,1241.87,0.009544
19990217,9853198520.00,1224.03,-0.014365
19990218,9955748150.00,1237.28,0.010825
19990219,9973343350.00,1239.22,0.001568
19990222,10235642200.00,1272.14,0.026565
19990223,10232908900.00,1271.18,-0.000755
19990224,10085949700.00,1253.41,-0.013979
19990225,10017008300.00,1245.02,-0.006694
19990226,9970562320.00,1238.33,-0.005373
19990301,9961706060.00,1236.16,-0.001752
19990302,9876252140.00,1225.50,-0.008623
19990303,9892879020.00,1227.70,0.001795
19990304,10042213700.00,1246.64,0.015427
19990305,10272205500.00,1275.47,0.023126
19990308,10332651100.00,1282.73,0.005692
19990309,10311367400.00,1279.84,-0.002253
19990310,10339053300.00,1286.84,0.005469
19990311,10425914300.00,1297.68,0.008424
19990312,10397480600.00,1294.59,-0.002381
19990315,10503773900.00,1307.26,0.009787
19990316,10496437900.00,1306.38,-0.000673
19990317,10424449000.00,1297.82,-0.006552
19990318,10574952900.00,1316.55,0.014432
19990319,10435777100.00,1299.29,-0.013110
19990322,10413123600.00,1297.01,-0.001755
19990323,10137001800.00,1262.14,-0.026885
19990324,10186846800.00,1268.59,0.005110
19990325,10360085000.00,1289.99,0.016869
19990326,10301564500.00,1282.80,-0.005574
19990329,10513808300.00,1310.17,0.021336
19990330,10446965300.00,1300.75,-0.007190
19990331,10346675700.00,1286.37,-0.011055
19990401,10405017900.00,1293.72,0.005714
19990405,10616791200.00,1321.12,0.021179
19990406,10591443300.00,1317.89,-0.002445
19990407,10663027000.00,1326.89,0.006829
19990408,10806353600.00,1343.98,0.012880
19990409,10836769000.00,1348.35,0.003252
19990412,10922551100.00,1358.64,0.007632
19990413,10849758000.00,1349.82,-0.006492
19990414,10682317000.00,1328.44,-0.015839
19990415,10637417300.00,1322.86,-0.004200
19990416,10591265800.00,1319.00,-0.002918
19990419,10357803700.00,1289.48,-0.022381
19990420,10497615900.00,1306.17,0.012943
19990421,10752482700.00,1336.12,0.022930
19990422,10910239900.00,1358.82,0.016989
19990423,10906390700.00,1356.85,-0.001450
19990426,10934528500.00,1360.04,0.002351
19990427,10953392900.00,1362.80,0.002029
19990428,10854479600.00,1350.91,-0.008725
19990429,10792473800.00,1342.83,-0.005981
19990430,10775531900.00,1335.18,-0.005697
19990503,10935492900.00,1354.63,0.014567
19990504,10753547800.00,1332.00,-0.016706
19990505,10876582700.00,1347.31,0.011494
19990506,10749979500.00,1332.05,-0.011326
19990507,10851495400.00,1345.00,0.009722
19990510,10815801100.00,1340.30,-0.003494
19990511,10940634400.00,1355.61,0.011423
19990512,11002344400.00,1364.00,0.006189
19990513,11037718400.00,1367.56,0.002610
19990514,10796947700.00,1337.80,-0.021761
19990517,10817000600.00,1339.49,0.001263
19990518,10765350200.00,1333.32,-0.004606
19990519,10852499700.00,1344.23,0.008183
19990520,10809625600.00,1338.83,-0.004017
19990521,10736030200.00,1330.29,-0.006379
19990524,10543344700.00,1306.65,-0.017771
19990525,10366627300.00,1284.40,-0.017028
19990526,10528504200.00,1304.76,0.015852
19990527,10345285800.00,1281.41,-0.017896
19990528,10532289500.00,1301.84,0.015943
19990601,10463112900.00,1294.26,-0.005823
19990602,10477512200.00,1294.81,0.000425
19990603,10511467000.00,1299.54,0.003653
19990604,10738320200.00,1327.75,0.021708
19990607,10792703800.00,1334.52,0.005099
19990608,10655283500.00,1317.33,-0.012881
19990609,10669994500.00,1318.64,0.000994
19990610,10540258400.00,1302.82,-0.011997
19990611,10463630600.00,1293.64,-0.007046
19990614,10466002500.00,1294.00,0.000278
19990615,10520987000.00,1301.16,0.005533
19990616,10757695000.00,1330.41,0.022480
19990617,10837397600.00,1339.90,0.007133
19990618,10862352800.00,1342.84,0.002194
19990621,10909924900.00,1349.00,0.004587
19990622,10807590000.00,1335.88,-0.009726
19990623,10781146200.00,1333.06,-0.002111
19990624,10639655500.00,1315.78,-0.012963
19990625,10619733100.00,1315.31,-0.000357
19990628,10747137400.00,1331.35,0.012195
19990629,10908515600.00,1351.45,0.015097
19990630,11072717000.00,1372.71,0.015731
19990701,11150505900.00,1380.96,0.006010
19990702,11233603600.00,1391.22,0.007430
19990706,11208276200.00,1388.12,-0.002228
19990707,11263528000.00,1395.86,0.005576
19990708,11257334400.00,1394.42,-0.001032
19990709,11324937500.00,1403.28,0.006354
19990712,11295416200.00,1399.10,-0.002979
19990713,11248519200.00,1393.56,-0.003960
19990714,11286593300.00,1398.17,0.003308
19990715,11377549300.00,1409.62,0.008189
19990716,11452087500.00,1418.78,0.006498
19990719,11365406800.00,1407.65,-0.007845
19990720,11114551600.00,1377.10,-0.021703
19990721,11133622300.00,1379.29,0.001590
19990722,10999860300.00,1360.97,-0.013282
19990723,10966659600.00,1356.94,-0.002961
19990726,10890910000.00,1347.76,-0.006765
19990727,11017684300.00,1362.84,0.011189
19990728,11035627600.00,1365.40,0.001878
19990729,10838685000.00,1341.03,-0.017848
19990730,10754251100.00,1328.72,-0.009180
19990802,10748096800.00,1328.05,-0.000504
19990803,10698795100.00,1322.18,-0.004420
19990804,10560118500.00,1305.33,-0.012744
19990805,10627649000.00,1313.71,0.006420
19990806,10517183200.00,1300.29,-0.010215
19990809,10503580200.00,1297.80,-0.001915
19990810,10375669400.00,1281.43,-0.012614
19990811,10538624600.00,1301.93,0.015998
19990812,10505686200.00,1298.16,-0.002896
19990813,10751709100.00,1327.68,0.022740
19990816,10782354900.00,1330.77,0.002327
19990817,10891991300.00,1344.16,0.010062
19990818,10799943600.00,1332.84,-0.008422
19990819,10723347700.00,1323.59,-0.006940
19990820,10825293000.00,1336.61,0.009837
19990823,11024227200.00,1360.22,0.017664
19990824,11050631900.00,1363.50,0.002411
19990825,11200733700.00,1381.79,0.013414
19990826,11041830900.00,1362.01,-0.014315
19990827,10932641600.00,1348.27,-0.010088
19990830,10733007300.00,1324.02,-0.017986
19990831,10701731700.00,1320.41,-0.002727
19990901,10785594200.00,1331.07,0.008073
19990902,10689431000.00,1319.11,-0.008985
19990903,11001070500.00,1357.24,0.028906
19990907,10946614600.00,1350.45,-0.005003
19990908,10891313400.00,1344.15,-0.004665
19990909,10914939400.00,1347.66,0.002611
19990910,10953321000.00,1351.66,0.002968
19990913,10890284600.00,1344.13,-0.005571
19990914,10827950200.00,1336.29,-0.005833
19990915,10681950300.00,1317.97,-0.013710
19990916,10684689000.00,1318.48,0.000387
19990917,10819047900.00,1335.42,0.012848
19990920,10818833400.00,1335.53,0.000082
19990921,10599901400.00,1307.58,-0.020928
19990922,10618282400.00,1310.51,0.002241
19990923,10372814900.00,1280.41,-0.022968
19990924,10354999100.00,1277.36,-0.002382
19990927,10399202800.00,1283.31,0.004658
19990928,10390873700.00,1282.20,-0.000865
19990929,10279476400.00,1268.37,-0.010786
19990930,10405598100.00,1282.71,0.011306
19991001,10399790600.00,1282.81,0.000078
19991004,10576568000.00,1304.60,0.016986
19991005,10552714700.00,1301.35,-0.002491
19991006,10744992000.00,1325.40,0.018481
19991007,10683856200.00,1317.64,-0.005855
19991008,10832124800.00,1336.02,0.013949
19991011,10751999800.00,1335.21,-0.000606
19991012,10580686300.00,1313.04,-0.016604
19991013,10357432500.00,1285.55,-0.020936
19991014,10341702300.00,1283.42,-0.001657
19991015,10053398200.00,1247.41,-0.028058
19991018,10110809200.00,1254.13,0.005387
19991019,10179435200.00,1261.32,0.005733
19991020,10382108000.00,1289.43,0.022286
19991021,10357322400.00,1283.61,-0.004514
19991022,10499091600.00,1301.65,0.014054
19991025,10438421100.00,1293.63,-0.006161
19991026,10334627900.00,1281.91,-0.009060
19991027,10456767900.00,1296.71,0.011545
19991028,10827876900.00,1342.44,0.035266
19991029,11122321200.00,1362.93,0.015263
19991101,11050020700.00,1354.12,-0.006464
19991102,10996858500.00,1347.74,-0.004712
19991103,11056424900.00,1354.93,0.005335
19991104,11123295900.00,1362.64,0.005690
19991105,11194846900.00,1370.23,0.005570
19991108,11267557500.00,1377.01,0.004948
19991109,11171625900.00,1365.28,-0.008518
19991110,11232780900.00,1373.46,0.005991
19991111,11300532100.00,1381.46,0.005825
19991112,11414637200.00,1396.06,0.010569
19991115,11406971900.00,1394.39,-0.001196
19991116,11616766000.00,1420.07,0.018417
19991117,11544114600.00,1410.71,-0.006591
19991118,11659910200.00,1424.94,0.010087
19991119,11646369200.00,1422.00,-0.002063
19991122,11635792700.00,1420.94,-0.000745
19991123,11501583100.00,1404.64,-0.011471
19991124,11600698200.00,1417.08,0.008856
19991126,11601018300.00,1416.62,-0.000325
19991129,11526641000.00,1407.83,-0.006205
19991130,11374474100.00,1388.91,-0.013439
19991201,11371238700.00,1397.72,0.006343
19991202,11461178000.00,1409.04,0.008099
19991203,11650316000.00,1433.30,0.017217
19991206,11574105400.00,1423.33,-0.006956
19991207,11458575900.00,1409.17,-0.009949
19991208,11511565600.00,1403.88,-0.003754
19991209,11537266500.00,1408.11,0.003013
19991210,11611946900.00,1417.04,0.006342
19991213,11604996800.00,1415.22,-0.001284
19991214,11498021600.00,1403.17,-0.008515
19991215,11591937800.00,1413.32,0.007234
19991216,11632825300.00,1418.78,0.003863
19991217,11656503600.00,1421.03,0.001586
19991220,11622040200.00,1418.09,-0.002069
19991221,11749062600.00,1433.43,0.010817
19991222,11774581800.00,1436.13,0.001884
19991223,11958027800.00,1458.34,0.015465
19991227,11950471400.00,1457.10,-0.000850
19991228,11953024000.00,1457.66,0.000384
19991229,11996929200.00,1463.46,0.003979
19991230,12010605500.00,1464.47,0.000690
19991231,12162564200.00,1469.25,0.003264
20000103,12044625500.00,1455.22,-0.009549
20000104,11581244700.00,1399.42,-0.038345
20000105,11590087100.00,1402.11,0.001922
20000106,11557852800.00,1403.45,0.000956
20000107,11929927100.00,1441.47,0.027090
20000110,12065967700.00,1457.60,0.011190
20000111,11899229500.00,1438.56,-0.013063
20000112,11847894600.00,1432.25,-0.004386
20000113,12000863300.00,1449.68,0.012170
20000114,12130034400.00,1465.15,0.010671
20000118,12051045500.00,1455.14,-0.006832
20000119,12067592100.00,1455.90,0.000522
20000120,11963031800.00,1445.57,-0.007095
20000121,11928065900.00,1441.36,-0.002912
20000124,11603202900.00,1401.53,-0.027634
20000125,11679631500.00,1410.03,0.006065
20000126,11620096900.00,1404.09,-0.004213
20000127,11575708000.00,1398.56,-0.003938
20000128,11267154100.00,1360.16,-0.027457
20000131,11585858300.00,1394.46,0.025218
20000201,11714389400.00,1409.28,0.010628
20000202,11706779100.00,1409.12,-0.000114
20000203,11847756700.00,1424.97,0.011248
20000204,11841521200.00,1424.37,-0.000421
20000207,11848747000.00,1424.24,-0.000091
20000208,11982950400.00,1441.72,0.012273
20000209,11736864300.00,1411.70,-0.020822
20000210,11780566600.00,1416.83,0.003634
20000211,11536656900.00,1387.12,-0.020969
20000214,11557338600.00,1389.94,0.002033
20000215,11665350200.00,1402.05,0.008713
20000216,11542391400.00,1387.67,-0.010256
20000217,11537369000.00,1388.26,0.000425
20000218,11191196900.00,1346.09,-0.030376
20000222,11238785700.00,1352.17,0.004517
20000223,11324723300.00,1360.69,0.006301
20000224,11259690800.00,1353.43,-0.005336
20000225,11093441600.00,1333.36,-0.014829
20000228,11209412800.00,1348.05,0.011017
20000229,11378141900.00,1366.42,0.013627
20000301,11482076900.00,1379.19,0.009346
20000302,11496707200.00,1381.76,0.001863
20000303,11739831100.00,1409.17,0.019837
20000306,11589934400.00,1391.28,-0.012695
20000307,11280008500.00,1355.62,-0.025631
20000308,11376548100.00,1366.70,0.008173
20000309,11660597400.00,1401.69,0.025602
20000310,11610641900.00,1395.07,-0.004723
20000313,11518229800.00,1383.62,-0.008207
20000314,11311014900.00,1359.15,-0.017685
20000315,11585359000.00,1392.15,0.024280
20000316,12126531100.00,1458.47,0.047639
20000317,12193592500.00,1464.47,0.004114
20000320,12128263200.00,1456.63,-0.005353
20000321,12428680400.00,1493.87,0.025566
20000322,12490479600.00,1500.64,0.004532
20000323,12717090500.00,1527.35,0.017799
20000324,12735918100.00,1527.46,0.000072
20000327,12706861600.00,1523.86,-0.002357
20000328,12568532100.00,1507.73,-0.010585
20000329,12580625500.00,1508.52,0.000524
20000330,12408299700.00,1487.92,-0.013656
20000331,12528639600.00,1498.58,0.007164
20000403,12635653200.00,1505.97,0.004931
20000404,12556646400.00,1494.73,-0.007464
20000405,12494577300.00,1487.37,-0.004924
20000406,12600426000.00,1501.34,0.009392
20000407,12727696800.00,1516.35,0.009998
20000410,12631122800.00,1504.46,-0.007841
20000411,12595020100.00,1500.59,-0.002572
20000412,12319870900.00,1467.17,-0.022271
20000413,12109825200.00,1440.51,-0.018171
20000414,11390602700.00,1356.56,-0.058278
20000417,11762010700.00,1401.44,0.033084
20000418,12089493700.00,1441.61,0.028663
20000419,11977339500.00,1427.47,-0.009808
20000420,12028407100.00,1434.54,0.004953
20000424,11998357500.00,1429.86,-0.003262
20000425,12437756600.00,1477.44,0.033276
20000426,12286703400.00,1460.99,-0.011134
20000427,12321701800.00,1464.92,0.002690
20000428,12220357700.00,1452.43,-0.008526
20000501,12352164300.00,1468.25,0.010892
20000502,12162948600.00,1446.29,-0.014957
20000503,11908181000.00,1415.10,-0.021566
20000504,11857348200.00,1409.57,-0.003908
20000505,12075531900.00,1432.63,0.016360
20000508,12005571500.00,1424.17,-0.005905
20000509,11902989200.00,1412.14,-0.008447
20000510,11664869700.00,1383.05,-0.020600
20000511,11891037200.00,1407.81,0.017902
20000512,11992042800.00,1420.96,0.009341
20000515,12257156600.00,1452.36,0.022098
20000516,12381080600.00,1466.04,0.009419
20000517,12227431200.00,1447.80,-0.012442
20000518,12135102300.00,1437.21,-0.007315
20000519,11872157600.00,1406.95,-0.021055
20000522,11820409700.00,1400.72,-0.004428
20000523,11583000200.00,1373.86,-0.019176
20000524,11808741300.00,1399.05,0.018335
20000525,11651926100.00,1381.52,-0.012530
20000526,11630444300.00,1378.02,-0.002533
20000530,12005748400.00,1422.45,0.032242
20000531,11981203300.00,1420.60,-0.001301
20000601,12231250000.00,1448.81,0.019858
20000602,12471934000.00,1477.26,0.019637
20000605,12395102400.00,1467.63,-0.006519
20000606,12308212300.00,1457.84,-0.006671
20000607,12434772300.00,1471.36,0.009274
20000608,12350649900.00,1461.67,-0.006586
20000609,12310039600.00,1456.95,-0.003229
